"model","converged","n_risk_rows","expected_interaction","interaction_rule_pass","formula","scenario_id","replicate","seed"
"M10_M11_shared_denominator",TRUE,170820,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VD_SH_N",113,20760113
"M10_M11_shared_numerator",TRUE,170820,"",TRUE,"shared_event ~ group + time + I(time^2)","VD_SH_N",113,20760113
"M9_denominator",TRUE,747885,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VD_SH_N",114,20760114
"M9_numerator",TRUE,747885,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VD_SH_N",114,20760114
"M10_M11_eye_denominator",TRUE,549735,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VD_SH_N",114,20760114
"M10_M11_eye_numerator",TRUE,549735,"",TRUE,"eye_event ~ group + time + I(time^2)","VD_SH_N",114,20760114
"M10_M11_shared_denominator",TRUE,200385,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VD_SH_N",114,20760114
"M10_M11_shared_numerator",TRUE,200385,"",TRUE,"shared_event ~ group + time + I(time^2)","VD_SH_N",114,20760114
"M9_denominator",TRUE,739125,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VD_SH_N",115,20760115
"M9_numerator",TRUE,739125,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VD_SH_N",115,20760115
"M10_M11_eye_denominator",TRUE,567205,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VD_SH_N",115,20760115
"M10_M11_eye_numerator",TRUE,567205,"",TRUE,"eye_event ~ group + time + I(time^2)","VD_SH_N",115,20760115
"M10_M11_shared_denominator",TRUE,191625,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VD_SH_N",115,20760115
"M10_M11_shared_numerator",TRUE,191625,"",TRUE,"shared_event ~ group + time + I(time^2)","VD_SH_N",115,20760115
"M9_denominator",TRUE,722700,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VD_SH_N",116,20760116
"M9_numerator",TRUE,722700,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VD_SH_N",116,20760116
"M10_M11_eye_denominator",TRUE,555936,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VD_SH_N",116,20760116
"M10_M11_eye_numerator",TRUE,555936,"",TRUE,"eye_event ~ group + time + I(time^2)","VD_SH_N",116,20760116
"M10_M11_shared_denominator",TRUE,175200,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VD_SH_N",116,20760116
"M10_M11_shared_numerator",TRUE,175200,"",TRUE,"shared_event ~ group + time + I(time^2)","VD_SH_N",116,20760116
"M9_denominator",TRUE,729270,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VD_SH_N",117,20760117
"M9_numerator",TRUE,729270,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VD_SH_N",117,20760117
"M10_M11_eye_denominator",TRUE,542892,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VD_SH_N",117,20760117
"M10_M11_eye_numerator",TRUE,542892,"",TRUE,"eye_event ~ group + time + I(time^2)","VD_SH_N",117,20760117
"M10_M11_shared_denominator",TRUE,181770,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VD_SH_N",117,20760117
"M10_M11_shared_numerator",TRUE,181770,"",TRUE,"shared_event ~ group + time + I(time^2)","VD_SH_N",117,20760117
"M9_denominator",TRUE,742410,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VD_SH_N",118,20760118
"M9_numerator",TRUE,742410,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VD_SH_N",118,20760118
"M10_M11_eye_denominator",TRUE,544462,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VD_SH_N",118,20760118
"M10_M11_eye_numerator",TRUE,544462,"",TRUE,"eye_event ~ group + time + I(time^2)","VD_SH_N",118,20760118
"M10_M11_shared_denominator",TRUE,194910,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VD_SH_N",118,20760118
"M10_M11_shared_numerator",TRUE,194910,"",TRUE,"shared_event ~ group + time + I(time^2)","VD_SH_N",118,20760118
"M9_denominator",TRUE,736935,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VD_SH_N",119,20760119
"M9_numerator",TRUE,736935,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VD_SH_N",119,20760119
"M10_M11_eye_denominator",TRUE,563121,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VD_SH_N",119,20760119
"M10_M11_eye_numerator",TRUE,563121,"",TRUE,"eye_event ~ group + time + I(time^2)","VD_SH_N",119,20760119
"M10_M11_shared_denominator",TRUE,189435,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VD_SH_N",119,20760119
"M10_M11_shared_numerator",TRUE,189435,"",TRUE,"shared_event ~ group + time + I(time^2)","VD_SH_N",119,20760119
"M9_denominator",TRUE,728175,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VD_SH_N",120,20760120
"M9_numerator",TRUE,728175,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VD_SH_N",120,20760120
"M10_M11_eye_denominator",TRUE,550299,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VD_SH_N",120,20760120
"M10_M11_eye_numerator",TRUE,550299,"",TRUE,"eye_event ~ group + time + I(time^2)","VD_SH_N",120,20760120
"M10_M11_shared_denominator",TRUE,180675,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VD_SH_N",120,20760120
"M10_M11_shared_numerator",TRUE,180675,"",TRUE,"shared_event ~ group + time + I(time^2)","VD_SH_N",120,20760120
"M9_denominator",TRUE,720510,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VD_SH_N",121,20760121
"M9_numerator",TRUE,720510,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VD_SH_N",121,20760121
"M10_M11_eye_denominator",TRUE,566532,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VD_SH_N",121,20760121
"M10_M11_eye_numerator",TRUE,566532,"",TRUE,"eye_event ~ group + time + I(time^2)","VD_SH_N",121,20760121
"M10_M11_shared_denominator",TRUE,173010,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VD_SH_N",121,20760121
"M10_M11_shared_numerator",TRUE,173010,"",TRUE,"shared_event ~ group + time + I(time^2)","VD_SH_N",121,20760121
"M9_denominator",TRUE,722700,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VD_SH_N",122,20760122
"M9_numerator",TRUE,722700,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VD_SH_N",122,20760122
"M10_M11_eye_denominator",TRUE,529842,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VD_SH_N",122,20760122
"M10_M11_eye_numerator",TRUE,529842,"",TRUE,"eye_event ~ group + time + I(time^2)","VD_SH_N",122,20760122
"M10_M11_shared_denominator",TRUE,175200,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VD_SH_N",122,20760122
"M10_M11_shared_numerator",TRUE,175200,"",TRUE,"shared_event ~ group + time + I(time^2)","VD_SH_N",122,20760122
"M9_denominator",TRUE,710655,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VD_SH_N",123,20760123
"M9_numerator",TRUE,710655,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VD_SH_N",123,20760123
"M10_M11_eye_denominator",TRUE,533049,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VD_SH_N",123,20760123
"M10_M11_eye_numerator",TRUE,533049,"",TRUE,"eye_event ~ group + time + I(time^2)","VD_SH_N",123,20760123
"M10_M11_shared_denominator",TRUE,163155,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VD_SH_N",123,20760123
"M10_M11_shared_numerator",TRUE,163155,"",TRUE,"shared_event ~ group + time + I(time^2)","VD_SH_N",123,20760123
"M9_denominator",TRUE,734745,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VD_SH_N",124,20760124
"M9_numerator",TRUE,734745,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VD_SH_N",124,20760124
"M10_M11_eye_denominator",TRUE,530745,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VD_SH_N",124,20760124
"M10_M11_eye_numerator",TRUE,530745,"",TRUE,"eye_event ~ group + time + I(time^2)","VD_SH_N",124,20760124
"M10_M11_shared_denominator",TRUE,187245,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VD_SH_N",124,20760124
"M10_M11_shared_numerator",TRUE,187245,"",TRUE,"shared_event ~ group + time + I(time^2)","VD_SH_N",124,20760124
"M9_denominator",TRUE,738030,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VD_SH_N",125,20760125
"M9_numerator",TRUE,738030,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VD_SH_N",125,20760125
"M10_M11_eye_denominator",TRUE,544786,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VD_SH_N",125,20760125
"M10_M11_eye_numerator",TRUE,544786,"",TRUE,"eye_event ~ group + time + I(time^2)","VD_SH_N",125,20760125
"M10_M11_shared_denominator",TRUE,190530,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VD_SH_N",125,20760125
"M10_M11_shared_numerator",TRUE,190530,"",TRUE,"shared_event ~ group + time + I(time^2)","VD_SH_N",125,20760125
"M9_denominator",TRUE,743505,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VD_SH_N",126,20760126
"M9_numerator",TRUE,743505,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VD_SH_N",126,20760126
"M10_M11_eye_denominator",TRUE,565389,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VD_SH_N",126,20760126
"M10_M11_eye_numerator",TRUE,565389,"",TRUE,"eye_event ~ group + time + I(time^2)","VD_SH_N",126,20760126
"M10_M11_shared_denominator",TRUE,196005,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VD_SH_N",126,20760126
"M10_M11_shared_numerator",TRUE,196005,"",TRUE,"shared_event ~ group + time + I(time^2)","VD_SH_N",126,20760126
"M9_denominator",TRUE,734745,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VD_SH_N",127,20760127
"M9_numerator",TRUE,734745,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VD_SH_N",127,20760127
"M10_M11_eye_denominator",TRUE,526367,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VD_SH_N",127,20760127
"M10_M11_eye_numerator",TRUE,526367,"",TRUE,"eye_event ~ group + time + I(time^2)","VD_SH_N",127,20760127
"M10_M11_shared_denominator",TRUE,187245,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VD_SH_N",127,20760127
"M10_M11_shared_numerator",TRUE,187245,"",TRUE,"shared_event ~ group + time + I(time^2)","VD_SH_N",127,20760127
"M9_denominator",TRUE,721605,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VD_SH_N",128,20760128
"M9_numerator",TRUE,721605,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VD_SH_N",128,20760128
"M10_M11_eye_denominator",TRUE,541729,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VD_SH_N",128,20760128
"M10_M11_eye_numerator",TRUE,541729,"",TRUE,"eye_event ~ group + time + I(time^2)","VD_SH_N",128,20760128
"M10_M11_shared_denominator",TRUE,174105,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VD_SH_N",128,20760128
"M10_M11_shared_numerator",TRUE,174105,"",TRUE,"shared_event ~ group + time + I(time^2)","VD_SH_N",128,20760128
"M9_denominator",TRUE,723795,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VD_SH_N",129,20760129
"M9_numerator",TRUE,723795,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VD_SH_N",129,20760129
"M10_M11_eye_denominator",TRUE,550129,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VD_SH_N",129,20760129
"M10_M11_eye_numerator",TRUE,550129,"",TRUE,"eye_event ~ group + time + I(time^2)","VD_SH_N",129,20760129
"M10_M11_shared_denominator",TRUE,176295,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VD_SH_N",129,20760129
"M10_M11_shared_numerator",TRUE,176295,"",TRUE,"shared_event ~ group + time + I(time^2)","VD_SH_N",129,20760129
"M9_denominator",TRUE,704085,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VD_SH_N",130,20760130
"M9_numerator",TRUE,704085,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VD_SH_N",130,20760130
"M10_M11_eye_denominator",TRUE,563757,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VD_SH_N",130,20760130
"M10_M11_eye_numerator",TRUE,563757,"",TRUE,"eye_event ~ group + time + I(time^2)","VD_SH_N",130,20760130
"M10_M11_shared_denominator",TRUE,156585,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VD_SH_N",130,20760130
"M10_M11_shared_numerator",TRUE,156585,"",TRUE,"shared_event ~ group + time + I(time^2)","VD_SH_N",130,20760130
"M9_denominator",TRUE,718320,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VD_SH_N",131,20760131
"M9_numerator",TRUE,718320,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VD_SH_N",131,20760131
"M10_M11_eye_denominator",TRUE,544996,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VD_SH_N",131,20760131
"M10_M11_eye_numerator",TRUE,544996,"",TRUE,"eye_event ~ group + time + I(time^2)","VD_SH_N",131,20760131
"M10_M11_shared_denominator",TRUE,170820,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VD_SH_N",131,20760131
"M10_M11_shared_numerator",TRUE,170820,"",TRUE,"shared_event ~ group + time + I(time^2)","VD_SH_N",131,20760131
"M9_denominator",TRUE,731460,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VD_SH_N",132,20760132
"M9_numerator",TRUE,731460,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VD_SH_N",132,20760132
"M10_M11_eye_denominator",TRUE,544678,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VD_SH_N",132,20760132
"M10_M11_eye_numerator",TRUE,544678,"",TRUE,"eye_event ~ group + time + I(time^2)","VD_SH_N",132,20760132
"M10_M11_shared_denominator",TRUE,183960,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VD_SH_N",132,20760132
"M10_M11_shared_numerator",TRUE,183960,"",TRUE,"shared_event ~ group + time + I(time^2)","VD_SH_N",132,20760132
"M9_denominator",TRUE,727080,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VD_SH_N",133,20760133
"M9_numerator",TRUE,727080,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VD_SH_N",133,20760133
"M10_M11_eye_denominator",TRUE,544720,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VD_SH_N",133,20760133
"M10_M11_eye_numerator",TRUE,544720,"",TRUE,"eye_event ~ group + time + I(time^2)","VD_SH_N",133,20760133
"M10_M11_shared_denominator",TRUE,179580,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VD_SH_N",133,20760133
"M10_M11_shared_numerator",TRUE,179580,"",TRUE,"shared_event ~ group + time + I(time^2)","VD_SH_N",133,20760133
"M9_denominator",TRUE,732555,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VD_SH_N",134,20760134
"M9_numerator",TRUE,732555,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VD_SH_N",134,20760134
"M10_M11_eye_denominator",TRUE,537079,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VD_SH_N",134,20760134
"M10_M11_eye_numerator",TRUE,537079,"",TRUE,"eye_event ~ group + time + I(time^2)","VD_SH_N",134,20760134
"M10_M11_shared_denominator",TRUE,185055,"group:last_patient_mean",TRUE,"shared_event ~ group + time + I(time^2) + last_patient_mean +      group:last_patient_mean","VD_SH_N",134,20760134
"M10_M11_shared_numerator",TRUE,185055,"",TRUE,"shared_event ~ group + time + I(time^2)","VD_SH_N",134,20760134
"M9_denominator",TRUE,721605,"group:last_y",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum +      last_y + group:last_y","VD_SH_N",135,20760135
"M9_numerator",TRUE,721605,"",TRUE,"observed_event ~ group + time + I(time^2) + design_stratum","VD_SH_N",135,20760135
"M10_M11_eye_denominator",TRUE,528649,"group:last_y",TRUE,"eye_event ~ group + time + I(time^2) + last_y + group:last_y","VD_SH_N",135,20760135
"M10_M11_eye_numerator",TRUE,528649,"",TRUE,"eye_event ~ group + time + I(time^2)","VD_SH_N",135,20760135
