"method","estimate","std_error","ci_lower","ci_upper","p_value","converged","runtime_seconds","n_records","failure_reason","warning","scenario_id","mechanism","structure","true_beta3","replicate","seed","absolute_error","z_value","reject_005","ci_covers_truth","ci_width","error","squared_error"
"M8_patient_clustered_GEE",0.209436825331612,0.0368566105330922,0.137197868686751,0.281675781976472,1.32758115677845e-08,TRUE,0.409999999999854,24735,"","","VS_SH_A","VS","SH",0.2,886,21260886,0.00943682533161166,5.68247655718547,TRUE,TRUE,0.144477913289721,0.00943682533161166,8.90536723393476e-05
"M9_single_process_IIW_GEE",0.189603096316989,0.0286950371158944,0.133360823569836,0.245845369064142,3.90805453434193e-11,TRUE,0.420000000000073,24735,"","","VS_SH_A","VS","SH",0.2,886,21260886,0.0103969036830114,6.60752225380346,TRUE,TRUE,0.112484545494306,-0.0103969036830114,0.000108095606193816
"M10_separate_two_process_IIW_GEE",0.184653123683286,0.0274617472820459,0.130828099010476,0.238478148356096,1.76787623804126e-11,TRUE,0.420000000000073,24735,"","","VS_SH_A","VS","SH",0.2,886,21260886,0.0153468763167144,6.72401219728685,TRUE,TRUE,0.10765004934562,-0.0153468763167144,0.00023552661268053
"M11_combined_two_process_IIW_GEE",0.185100603842948,0.0275786042242805,0.131046539563358,0.239154668122538,1.92308416316414e-11,TRUE,0.430000000000291,24735,"","","VS_SH_A","VS","SH",0.2,886,21260886,0.0148993961570519,6.71174662566801,TRUE,TRUE,0.10810812855918,-0.0148993961570519,0.000221992005844774
"M12_oracle_combined_IIW_GEE",0.186230341999158,0.0277253181426944,0.131888718439477,0.240571965558839,1.85532426653051e-11,TRUE,0.430000000000291,24735,"","","VS_SH_A","VS","SH",0.2,886,21260886,0.013769658000842,6.7169776390187,TRUE,TRUE,0.108683247119362,-0.013769658000842,0.000189603481460152
"M8_patient_clustered_GEE",0.186947715488208,0.0337127773143162,0.120870671952148,0.253024759024268,2.93438081591733e-08,TRUE,0.420000000000073,24452,"","","VS_SH_A","VS","SH",0.2,887,21260887,0.0130522845117917,5.5453074585113,TRUE,TRUE,0.13215408707212,-0.0130522845117917,0.000170362130976757
"M9_single_process_IIW_GEE",0.204859855235695,0.0262870911395709,0.153337156602136,0.256382553869254,6.53469282760731e-15,TRUE,0.449999999998909,24452,"","","VS_SH_A","VS","SH",0.2,887,21260887,0.00485985523569535,7.79317324035569,TRUE,TRUE,0.103045397267118,0.00485985523569535,2.36181929119155e-05
"M10_separate_two_process_IIW_GEE",0.212504867180729,0.026188611475299,0.161175188689143,0.263834545672315,4.88191127673942e-16,TRUE,0.440000000000509,24452,"","","VS_SH_A","VS","SH",0.2,887,21260887,0.0125048671807289,8.11439993224393,TRUE,TRUE,0.102659356983172,0.0125048671807289,0.000156371703207672
"M11_combined_two_process_IIW_GEE",0.20994706956154,0.0261098994583993,0.158771666623078,0.261122472500003,8.91816006082317e-16,TRUE,0.440000000000509,24452,"","","VS_SH_A","VS","SH",0.2,887,21260887,0.00994706956154018,8.04089919595619,TRUE,TRUE,0.102350805876925,0.00994706956154018,9.89441928621191e-05
"M12_oracle_combined_IIW_GEE",0.209107882850715,0.0259450531907834,0.158255578596779,0.25996018710465,7.65171849085704e-16,TRUE,0.450000000000728,24452,"","","VS_SH_A","VS","SH",0.2,887,21260887,0.00910788285071484,8.05964363661423,TRUE,TRUE,0.101704608507871,0.00910788285071484,8.29535300223455e-05
"M8_patient_clustered_GEE",0.206440432363322,0.0299805959870259,0.147678464228751,0.265202400497893,5.74630772701091e-12,TRUE,0.339999999998327,23678,"","","VS_SH_A","VS","SH",0.2,888,21260888,0.00644043236332195,6.88580148482235,TRUE,TRUE,0.117523936269142,0.00644043236332195,4.14791690265248e-05
"M9_single_process_IIW_GEE",0.208585186205045,0.027799859437845,0.154097461706868,0.263072910703221,6.23249259871663e-14,TRUE,0.390000000001237,23678,"","","VS_SH_A","VS","SH",0.2,888,21260888,0.00858518620504459,7.50310218910997,TRUE,TRUE,0.108975448996353,0.00858518620504459,7.37054221752879e-05
"M10_separate_two_process_IIW_GEE",0.202206204286224,0.0267433314664354,0.149789274612011,0.254623133960437,3.99996612553857e-14,TRUE,0.3799999999992,23678,"","","VS_SH_A","VS","SH",0.2,888,21260888,0.00220620428622403,7.56099532849922,TRUE,TRUE,0.104833859348427,0.00220620428622403,4.8673373525533e-06
"M11_combined_two_process_IIW_GEE",0.201184335236694,0.0267485046970254,0.148757266030524,0.253611404442864,5.42217292195428e-14,TRUE,0.409999999999854,23678,"","","VS_SH_A","VS","SH",0.2,888,21260888,0.00118433523669384,7.52133016463782,TRUE,TRUE,0.10485413841234,0.00118433523669384,1.40264995287465e-06
"M12_oracle_combined_IIW_GEE",0.202810222978308,0.0267462505541871,0.150387571892101,0.255232874064514,3.38297415529779e-14,TRUE,0.3700000000008,23678,"","","VS_SH_A","VS","SH",0.2,888,21260888,0.00281022297830749,7.58275342435083,TRUE,TRUE,0.104845302172413,0.00281022297830749,7.89735318780743e-06
"M8_patient_clustered_GEE",0.182777246050543,0.0337091397488656,0.116707332142766,0.248847159958319,5.88743740509747e-08,TRUE,0.389999999999418,23401,"","","VS_SH_A","VS","SH",0.2,889,21260889,0.0172227539494575,5.42218660613235,TRUE,TRUE,0.132139827815553,-0.0172227539494575,0.000296623253603553
"M9_single_process_IIW_GEE",0.178038290557455,0.0290864020689856,0.121028942502243,0.235047638612667,9.29814067297983e-10,TRUE,0.420000000000073,23401,"","","VS_SH_A","VS","SH",0.2,889,21260889,0.0219617094425449,6.12101455983429,TRUE,TRUE,0.114018696110424,-0.0219617094425449,0.000482316681638765
"M10_separate_two_process_IIW_GEE",0.188116708095044,0.0279283385810726,0.133377164476141,0.242856251713946,1.6315070611574e-11,TRUE,0.440000000000509,23401,"","","VS_SH_A","VS","SH",0.2,889,21260889,0.0118832919049562,6.73569276414217,TRUE,TRUE,0.109479087237805,-0.0118832919049562,0.000141212626498398
"M11_combined_two_process_IIW_GEE",0.187343906672848,0.027853928849503,0.132750206127822,0.241937607217874,1.74460191089494e-11,TRUE,0.430000000000291,23401,"","","VS_SH_A","VS","SH",0.2,889,21260889,0.0126560933271523,6.7259418836417,TRUE,TRUE,0.109187401090052,-0.0126560933271523,0.000160176698305589
"M12_oracle_combined_IIW_GEE",0.18739983023791,0.0279550075736768,0.132608015393503,0.242191645082316,2.03314477217614e-11,TRUE,0.409999999999854,23401,"","","VS_SH_A","VS","SH",0.2,889,21260889,0.0126001697620901,6.70362294640803,TRUE,TRUE,0.109583629688813,-0.0126001697620901,0.000158764278033491
"M8_patient_clustered_GEE",0.251827276700551,0.0303394940753857,0.192361868312795,0.311292685088307,1.03838047582417e-16,TRUE,0.409999999999854,24622,"","","VS_SH_A","VS","SH",0.2,890,21260890,0.0518272767005507,8.3003123280443,TRUE,TRUE,0.118930816775512,0.0518272767005507,0.00268606661019545
"M9_single_process_IIW_GEE",0.247906788756851,0.0257821066683205,0.197373859686942,0.298439717826759,6.8801821286541e-22,TRUE,0.459999999999127,24622,"","","VS_SH_A","VS","SH",0.2,890,21260890,0.0479067887568505,9.61545896718608,TRUE,TRUE,0.101065858139816,0.0479067887568505,0.0022950604089935
"M10_separate_two_process_IIW_GEE",0.256170592041362,0.025563706118462,0.206065728049176,0.306275456033547,1.23410965508652e-23,TRUE,0.440000000000509,24622,"","","VS_SH_A","VS","SH",0.2,890,21260890,0.0561705920413618,10.0208706380158,TRUE,FALSE,0.100209727984371,0.0561705920413618,0.0031551354102771
"M11_combined_two_process_IIW_GEE",0.254566178720181,0.0254806572779037,0.20462409045549,0.304508266984872,1.67622506051786e-23,TRUE,0.479999999999563,24622,"","","VS_SH_A","VS","SH",0.2,890,21260890,0.0545661787201807,9.99056562567306,TRUE,FALSE,0.0998841765293824,0.0545661787201807,0.0029774678601227
"M12_oracle_combined_IIW_GEE",0.251025945889492,0.0256104185392886,0.200829525552486,0.301222366226497,1.10693405870653e-22,TRUE,0.449999999998909,24622,"","","VS_SH_A","VS","SH",0.2,890,21260890,0.0510259458894917,9.80171196751026,TRUE,FALSE,0.100392840674011,0.0510259458894917,0.00260364715391734
"M8_patient_clustered_GEE",0.198358152008772,0.0327513668711059,0.134165472941405,0.26255083107614,1.39128376078536e-09,TRUE,0.520000000000437,24595,"","","VS_SH_A","VS","SH",0.2,891,21260891,0.0016418479912276,6.05648468930831,TRUE,TRUE,0.128385358134735,-0.0016418479912276,2.69566482629811e-06
"M9_single_process_IIW_GEE",0.185693852402262,0.0286727256773168,0.129495310074721,0.241892394729803,9.39843215661696e-11,TRUE,0.709999999999127,24595,"","","VS_SH_A","VS","SH",0.2,891,21260891,0.014306147597738,6.47632368446804,TRUE,TRUE,0.112397084655082,-0.014306147597738,0.000204665859088264
"M10_separate_two_process_IIW_GEE",0.178737940749723,0.0277719608709345,0.124304897442691,0.233170984056754,1.22732834526574e-10,TRUE,0.570000000001528,24595,"","","VS_SH_A","VS","SH",0.2,891,21260891,0.0212620592502772,6.4359136029457,TRUE,TRUE,0.108866086614063,-0.0212620592502772,0.000452075163562299
"M11_combined_two_process_IIW_GEE",0.177197666720608,0.0277494402553453,0.122808763820131,0.231586569621085,1.70692919707722e-10,TRUE,0.559999999999491,24595,"","","VS_SH_A","VS","SH",0.2,891,21260891,0.0228023332793921,6.38563030785729,TRUE,TRUE,0.108777805800954,-0.0228023332793921,0.000519946402984472
"M12_oracle_combined_IIW_GEE",0.178856814826414,0.0275932589846753,0.124774027216451,0.232939602436378,9.05731574228765e-11,TRUE,0.590000000000146,24595,"","","VS_SH_A","VS","SH",0.2,891,21260891,0.0211431851735857,6.48190251560164,TRUE,TRUE,0.108165575219927,-0.0211431851735857,0.000447034279284532
"M8_patient_clustered_GEE",0.206063746868257,0.0289059212460855,0.14940814122593,0.262719352510585,1.01267685540032e-12,TRUE,0.450000000000728,24656,"","","VS_SH_A","VS","SH",0.2,892,21260892,0.00606374686825722,7.12877285985696,TRUE,TRUE,0.113311211284655,0.00606374686825722,3.67690260822993e-05
"M9_single_process_IIW_GEE",0.196579181250989,0.0262874652991538,0.145055749264647,0.24810261323733,7.54291042680624e-14,TRUE,0.559999999999491,24656,"","","VS_SH_A","VS","SH",0.2,892,21260892,0.00342081874901121,7.47805766032972,TRUE,TRUE,0.103046863972683,-0.00342081874901121,1.17020009135866e-05
"M10_separate_two_process_IIW_GEE",0.202892307486919,0.0257924657485631,0.152339074619736,0.253445540354103,3.65166963166934e-15,TRUE,0.5,24656,"","","VS_SH_A","VS","SH",0.2,892,21260892,0.00289230748691932,7.86634009577864,TRUE,TRUE,0.101106465734367,0.00289230748691932,8.36544259888956e-06
"M11_combined_two_process_IIW_GEE",0.203335099982335,0.0256608249359914,0.153039883107791,0.253630316856878,2.30081722041578e-15,TRUE,0.489999999999782,24656,"","","VS_SH_A","VS","SH",0.2,892,21260892,0.00333509998233464,7.92395024281314,TRUE,TRUE,0.100590433749086,0.00333509998233464,1.11228918921685e-05
"M12_oracle_combined_IIW_GEE",0.204451392947712,0.0256402728126701,0.154196458234879,0.254706327660546,1.53820596387032e-15,TRUE,0.480000000001382,24656,"","","VS_SH_A","VS","SH",0.2,892,21260892,0.00445139294771227,7.97383843929629,TRUE,TRUE,0.100509869425667,0.00445139294771227,1.98148991749425e-05
"M8_patient_clustered_GEE",0.248939484178314,0.0296081577747569,0.19090749493979,0.306971473416838,4.17770904271563e-17,TRUE,0.329999999999927,24001,"","","VS_SH_A","VS","SH",0.2,893,21260893,0.048939484178314,8.40780051471331,TRUE,TRUE,0.116063978477047,0.048939484178314,0.00239507311163945
"M9_single_process_IIW_GEE",0.223879113898708,0.0251848196563293,0.174516867372302,0.273241360425113,6.14139141498877e-19,TRUE,0.399999999999636,24001,"","","VS_SH_A","VS","SH",0.2,893,21260893,0.0238791138987079,8.88944677602421,TRUE,TRUE,0.098724493052811,0.0238791138987079,0.000570212080587467
"M10_separate_two_process_IIW_GEE",0.215409572033317,0.024865901941888,0.166672404227217,0.264146739839418,4.60114733375906e-18,TRUE,0.430000000000291,24001,"","","VS_SH_A","VS","SH",0.2,893,21260893,0.0154095720333171,8.66284973441675,TRUE,TRUE,0.0974743356122009,0.0154095720333171,0.000237454910249989
"M11_combined_two_process_IIW_GEE",0.216125845601359,0.0247412809459089,0.167632934947377,0.26461875625534,2.42720762374744e-18,TRUE,0.369999999998981,24001,"","","VS_SH_A","VS","SH",0.2,893,21260893,0.0161258456013587,8.73543476078978,TRUE,TRUE,0.096985821307963,0.0161258456013587,0.000260042896358858
"M12_oracle_combined_IIW_GEE",0.215913197013196,0.024739150009725,0.167424462994135,0.264401931032257,2.60153206148094e-18,TRUE,0.399999999999636,24001,"","","VS_SH_A","VS","SH",0.2,893,21260893,0.015913197013196,8.72759156754862,TRUE,TRUE,0.0969774680381219,0.015913197013196,0.000253229839180791
"M8_patient_clustered_GEE",0.184788221976894,0.0324816241968452,0.121124238551077,0.24845220540271,1.27779435698826e-08,TRUE,0.360000000000582,24460,"","","VS_SH_A","VS","SH",0.2,894,21260894,0.0152117780231061,5.68900806366825,TRUE,TRUE,0.127327966851633,-0.0152117780231061,0.000231398190624255
"M9_single_process_IIW_GEE",0.157813812668985,0.0277583280416436,0.103407489707363,0.212220135630606,1.30600010495908e-08,TRUE,0.399999999999636,24460,"","","VS_SH_A","VS","SH",0.2,894,21260894,0.0421861873310154,5.68527803375727,TRUE,TRUE,0.108812645923243,-0.0421861873310154,0.00177967440152752
"M10_separate_two_process_IIW_GEE",0.160839711222366,0.0276161989196163,0.106711961339918,0.214967461104814,5.7418610376075e-09,TRUE,0.5,24460,"","","VS_SH_A","VS","SH",0.2,894,21260894,0.0391602887776344,5.82410749902725,TRUE,TRUE,0.108255499764896,-0.0391602887776344,0.00153352821714772
"M11_combined_two_process_IIW_GEE",0.161092859692817,0.0275380524871283,0.107118276818046,0.215067442567589,4.9208276123465e-09,TRUE,0.409999999999854,24460,"","","VS_SH_A","VS","SH",0.2,894,21260894,0.0389071403071826,5.84982760738489,TRUE,TRUE,0.107949165749543,-0.0389071403071826,0.00151376556688279
"M12_oracle_combined_IIW_GEE",0.159204234884643,0.0274711160465231,0.105360847433458,0.213047622335828,6.81862000245953e-09,TRUE,0.409999999999854,24460,"","","VS_SH_A","VS","SH",0.2,894,21260894,0.0407957651153573,5.79533189023067,TRUE,TRUE,0.10768677490237,-0.0407957651153573,0.0016642944513474
"M8_patient_clustered_GEE",0.194598304112111,0.0347260526489419,0.126535240920185,0.262661367304038,2.09686971893126e-08,TRUE,0.3700000000008,23595,"","","VS_SH_A","VS","SH",0.2,895,21260895,0.00540169588788852,5.60381296657513,TRUE,TRUE,0.136126126383852,-0.00540169588788852,2.91783184652318e-05
"M9_single_process_IIW_GEE",0.222342753576809,0.0293044871298909,0.164905958802223,0.279779548351395,3.26569862543629e-14,TRUE,0.409999999999854,23595,"","","VS_SH_A","VS","SH",0.2,895,21260895,0.0223427535768093,7.58732792665112,TRUE,TRUE,0.114873589549172,0.0223427535768093,0.000499198637394024
"M10_separate_two_process_IIW_GEE",0.227842236995405,0.0288836384452123,0.171230305642789,0.284454168348022,3.06378938340818e-15,TRUE,0.409999999999854,23595,"","","VS_SH_A","VS","SH",0.2,895,21260895,0.0278422369954054,7.88828032962626,TRUE,TRUE,0.113223862705232,0.0278422369954054,0.000775190160908324
"M11_combined_two_process_IIW_GEE",0.227291231796914,0.0287636278334094,0.170914521243432,0.283667942350396,2.74383437442598e-15,TRUE,0.420000000000073,23595,"","","VS_SH_A","VS","SH",0.2,895,21260895,0.027291231796914,7.90203631869105,TRUE,TRUE,0.112753421106965,0.027291231796914,0.000744811332992892
"M12_oracle_combined_IIW_GEE",0.228418366460001,0.0286567512957968,0.172251133920239,0.284585598999762,1.57600023869136e-15,TRUE,0.409999999999854,23595,"","","VS_SH_A","VS","SH",0.2,895,21260895,0.0284183664600005,7.97083954500814,TRUE,TRUE,0.112334465079523,0.0284183664600005,0.000807603552254883
"M8_patient_clustered_GEE",0.308774491188997,0.0290454702045344,0.251845369588109,0.365703612789884,2.1443219684646e-26,TRUE,0.43999999999869,25408,"","","VS_SH_A","VS","SH",0.2,896,21260896,0.108774491188997,10.6307279246866,TRUE,FALSE,0.113858243201775,0.108774491188997,0.0118318899334251
"M9_single_process_IIW_GEE",0.246362891316512,0.0276956796907634,0.192079359122616,0.300646423510408,5.82330629502503e-19,TRUE,0.530000000000655,25408,"","","VS_SH_A","VS","SH",0.2,896,21260896,0.0463628913165118,8.8953545848046,TRUE,TRUE,0.108567064387793,0.0463628913165118,0.00214951769122669
"M10_separate_two_process_IIW_GEE",0.246131847465575,0.02787216291681,0.191502408148627,0.300761286782522,1.03984664658086e-18,TRUE,0.469999999999345,25408,"","","VS_SH_A","VS","SH",0.2,896,21260896,0.0461318474655747,8.83074084347898,TRUE,TRUE,0.109258878633895,0.0461318474655747,0.00212814735058705
"M11_combined_two_process_IIW_GEE",0.246966092646894,0.0277597988189315,0.192556886961788,0.301375298331999,5.76159739585069e-19,TRUE,0.480000000001382,25408,"","","VS_SH_A","VS","SH",0.2,896,21260896,0.0469660926468936,8.89653755265939,TRUE,TRUE,0.108818411370211,0.0469660926468936,0.00220581385851659
"M12_oracle_combined_IIW_GEE",0.245966987319394,0.0278210887535114,0.191437653362511,0.300496321276276,9.48430243903023e-19,TRUE,0.469999999999345,25408,"","","VS_SH_A","VS","SH",0.2,896,21260896,0.0459669873193937,8.84102665782084,TRUE,TRUE,0.109058667913765,0.0459669873193937,0.0021129639232213
"M8_patient_clustered_GEE",0.231274965308722,0.0326600872803552,0.167261194239226,0.295288736378219,1.42837108216425e-12,TRUE,0.5,24609,"","","VS_SH_A","VS","SH",0.2,897,21260897,0.0312749653087225,7.08127211429202,TRUE,TRUE,0.128027542138992,0.0312749653087225,0.000978123455061793
"M9_single_process_IIW_GEE",0.187834779640728,0.0267147514919406,0.135473866716525,0.240195692564932,2.04873612254055e-12,TRUE,0.549999999999272,24609,"","","VS_SH_A","VS","SH",0.2,897,21260897,0.0121652203592716,7.03112584436336,TRUE,TRUE,0.104721825848407,-0.0121652203592716,0.000147992586389636
"M10_separate_two_process_IIW_GEE",0.190056396123281,0.0268879840014603,0.137355947480419,0.242756844766144,1.56672706362739e-12,TRUE,0.579999999999927,24609,"","","VS_SH_A","VS","SH",0.2,897,21260897,0.00994360387671872,7.06845095240161,TRUE,TRUE,0.105400897285724,-0.00994360387671872,9.88752580570956e-05
"M11_combined_two_process_IIW_GEE",0.191326124933229,0.0268153255765501,0.13876808680319,0.243884163063267,9.68192589293893e-13,TRUE,0.510000000000218,24609,"","","VS_SH_A","VS","SH",0.2,897,21260897,0.0086738750667715,7.13495438968463,TRUE,TRUE,0.105116076260076,-0.0086738750667715,7.52361086739603e-05
"M12_oracle_combined_IIW_GEE",0.182641424126646,0.0270546662389343,0.129614278298335,0.235668569954957,1.47002822877248e-11,TRUE,0.550000000001091,24609,"","","VS_SH_A","VS","SH",0.2,897,21260897,0.0173585758733539,6.75082895178383,TRUE,TRUE,0.106054291656622,-0.0173585758733539,0.000301320156350985
"M8_patient_clustered_GEE",0.213295036601701,0.0295457962598971,0.155385275932302,0.271204797271099,5.23200163839177e-13,TRUE,0.380000000001019,23524,"","","VS_SH_A","VS","SH",0.2,898,21260898,0.0132950366017006,7.21913312897269,TRUE,TRUE,0.115819521338797,0.0132950366017006,0.000176757998240559
"M9_single_process_IIW_GEE",0.189857718560734,0.0245114283912299,0.141815318913924,0.237900118207545,9.5070509806864e-15,TRUE,0.449999999998909,23524,"","","VS_SH_A","VS","SH",0.2,898,21260898,0.0101422814392655,7.74568154619113,TRUE,TRUE,0.0960847992936211,-0.0101422814392655,0.00010286587279327
"M10_separate_two_process_IIW_GEE",0.19206212244536,0.0237130059329454,0.145584630816787,0.238539614073933,5.52117219768546e-16,TRUE,0.470000000001164,23524,"","","VS_SH_A","VS","SH",0.2,898,21260898,0.00793787755463982,8.09944226339188,TRUE,TRUE,0.0929549832571459,-0.00793787755463982,6.30099000724546e-05
"M11_combined_two_process_IIW_GEE",0.191947320984347,0.0235584746603303,0.145772710650099,0.238121931318594,3.70919327719934e-16,TRUE,0.389999999999418,23524,"","","VS_SH_A","VS","SH",0.2,898,21260898,0.00805267901565329,8.14769732556426,TRUE,TRUE,0.0923492206684949,-0.00805267901565329,6.48456393291429e-05
"M12_oracle_combined_IIW_GEE",0.186042893249059,0.0237411090075279,0.139510319594304,0.232575466903814,4.63947928059125e-15,TRUE,0.420000000000073,23524,"","","VS_SH_A","VS","SH",0.2,898,21260898,0.013957106750941,7.83631856414409,TRUE,TRUE,0.0930651473095092,-0.013957106750941,0.000194800828857163
"M8_patient_clustered_GEE",0.235330661097889,0.0295317988059142,0.177448335438297,0.293212986757481,1.60325138006449e-15,TRUE,0.450000000000728,25009,"","","VS_SH_A","VS","SH",0.2,899,21260899,0.0353306610978888,7.96872085728689,TRUE,TRUE,0.115764651319184,0.0353306610978888,0.00124825561361388
"M9_single_process_IIW_GEE",0.248896053437748,0.0261126318858303,0.197715294941521,0.300076811933976,1.54826583355333e-21,TRUE,0.489999999999782,25009,"","","VS_SH_A","VS","SH",0.2,899,21260899,0.0488960534377484,9.53163413500303,TRUE,TRUE,0.102361516992455,0.0488960534377484,0.00239082404178714
"M10_separate_two_process_IIW_GEE",0.240466497047953,0.0259231789633719,0.189657066279744,0.291275927816162,1.75764005231792e-20,TRUE,0.469999999999345,25009,"","","VS_SH_A","VS","SH",0.2,899,21260899,0.0404664970479529,9.27611915914014,TRUE,TRUE,0.101618861536418,0.0404664970479529,0.00163753738333198
"M11_combined_two_process_IIW_GEE",0.240062750292268,0.0259476706475997,0.189205315822973,0.290920184761564,2.20736207128253e-20,TRUE,0.459999999999127,25009,"","","VS_SH_A","VS","SH",0.2,899,21260899,0.0400627502922682,9.25180350685834,TRUE,TRUE,0.101714868938591,0.0400627502922682,0.00160502396098064
"M12_oracle_combined_IIW_GEE",0.24258625862635,0.0258623990608669,0.191895956467051,0.293276560785649,6.60464282991523e-21,TRUE,0.630000000001019,25009,"","","VS_SH_A","VS","SH",0.2,899,21260899,0.0425862586263497,9.37988227833874,TRUE,TRUE,0.101380604318598,0.0425862586263497,0.00181358942379035
"M8_patient_clustered_GEE",0.155919406021244,0.031805675685331,0.0935802816779948,0.218258530364492,9.47446605271492e-07,TRUE,0.380000000001019,24366,"","","VS_SH_A","VS","SH",0.2,900,21260900,0.0440805939787564,4.90225101846066,TRUE,TRUE,0.124678248686498,-0.0440805939787564,0.00194309876551998
"M9_single_process_IIW_GEE",0.173682466408779,0.0280046757099781,0.118793302017222,0.228571630800336,5.57821279043799e-10,TRUE,0.420000000000073,24366,"","","VS_SH_A","VS","SH",0.2,900,21260900,0.0263175335912211,6.20190957422499,TRUE,TRUE,0.109778328783114,-0.0263175335912211,0.000692612574325051
"M10_separate_two_process_IIW_GEE",0.175417146315303,0.0269381324892127,0.122618406636446,0.22821588599416,7.42295750333238e-11,TRUE,0.409999999999854,24366,"","","VS_SH_A","VS","SH",0.2,900,21260900,0.0245828536846968,6.51185253415576,TRUE,TRUE,0.105597479357714,-0.0245828536846968,0.000604316695283212
"M11_combined_two_process_IIW_GEE",0.176724646642118,0.0269769096248017,0.123849903777507,0.229599389506729,5.71685027362724e-11,TRUE,0.389999999999418,24366,"","","VS_SH_A","VS","SH",0.2,900,21260900,0.0232753533578819,6.55095965772311,TRUE,TRUE,0.105749485729223,-0.0232753533578819,0.000541742073934262
"M12_oracle_combined_IIW_GEE",0.17626511255096,0.0270444419075978,0.123258006412068,0.229272218689852,7.14366517971564e-11,TRUE,0.389999999999418,24366,"","","VS_SH_A","VS","SH",0.2,900,21260900,0.02373488744904,6.51760953889164,TRUE,TRUE,0.106014212277783,-0.02373488744904,0.000563344882218596
"M8_patient_clustered_GEE",0.223284304958884,0.0306847146725822,0.163142264200623,0.283426345717146,3.42015299082909e-13,TRUE,0.420000000000073,24472,"","","VS_SH_A","VS","SH",0.2,901,21260901,0.0232843049588844,7.27672743062513,TRUE,TRUE,0.120284081516522,0.0232843049588844,0.000542158857418331
"M9_single_process_IIW_GEE",0.185077878597561,0.0262907294141086,0.133548048945908,0.236607708249214,1.9270514916131e-12,TRUE,0.5,24472,"","","VS_SH_A","VS","SH",0.2,901,21260901,0.014922121402439,7.03966313305257,TRUE,TRUE,0.103059659303306,-0.014922121402439,0.000222669707149128
"M10_separate_two_process_IIW_GEE",0.177975309667569,0.025992429553332,0.127030147743038,0.2289204715921,7.53104923221043e-12,TRUE,0.450000000000728,24472,"","","VS_SH_A","VS","SH",0.2,901,21260901,0.0220246903324309,6.84719792362598,TRUE,TRUE,0.101890323849061,-0.0220246903324309,0.000485086984239476
"M11_combined_two_process_IIW_GEE",0.179110807474811,0.0259878075104343,0.12817470475436,0.230046910195262,5.49711442748889e-12,TRUE,0.469999999999345,24472,"","","VS_SH_A","VS","SH",0.2,901,21260901,0.020889192525189,6.89210920940123,TRUE,TRUE,0.101872205440903,-0.020889192525189,0.000436358364354411
"M12_oracle_combined_IIW_GEE",0.175773877262752,0.0260932721612663,0.12463106382667,0.226916690698834,1.62394956028642e-11,TRUE,0.469999999999345,24472,"","","VS_SH_A","VS","SH",0.2,901,21260901,0.0242261227372481,6.73636775703725,TRUE,TRUE,0.102285626872164,-0.0242261227372481,0.000586905022880207
"M8_patient_clustered_GEE",0.149939983100936,0.0330745060509487,0.085113951241077,0.214766014960796,5.80416066843977e-06,TRUE,0.390000000001237,24064,"","","VS_SH_A","VS","SH",0.2,902,21260902,0.0500600168990636,4.53340052516478,TRUE,TRUE,0.129652063719719,-0.0500600168990636,0.00250600529193453
"M9_single_process_IIW_GEE",0.150559721149901,0.0257389918075333,0.100111297207135,0.201008145092666,4.93111782430731e-09,TRUE,0.469999999999345,24064,"","","VS_SH_A","VS","SH",0.2,902,21260902,0.0494402788500995,5.84948013021375,TRUE,TRUE,0.100896847885531,-0.0494402788500995,0.0024443411727756
"M10_separate_two_process_IIW_GEE",0.141175782125521,0.0255760417159078,0.0910467403623413,0.1913048238887,3.39299107752746e-08,TRUE,0.450000000000728,24064,"","","VS_SH_A","VS","SH",0.2,902,21260902,0.0588242178744794,5.51984484908437,TRUE,FALSE,0.100258083526359,-0.0588242178744794,0.00346028860854422
"M11_combined_two_process_IIW_GEE",0.142431323777454,0.0254711779136305,0.0925078150667378,0.192354832488169,2.24646737393538e-08,TRUE,0.43999999999869,24064,"","","VS_SH_A","VS","SH",0.2,902,21260902,0.0575686762225464,5.59186246746891,TRUE,FALSE,0.0998470174214317,-0.0575686762225464,0.00331415248201638
"M12_oracle_combined_IIW_GEE",0.143684828594483,0.0255630269296371,0.0935812958123947,0.193788361376572,1.90068034084516e-08,TRUE,0.430000000000291,24064,"","","VS_SH_A","VS","SH",0.2,902,21260902,0.0563151714055166,5.62080652615905,TRUE,FALSE,0.100207065564177,-0.0563151714055166,0.00317139853043272
"M8_patient_clustered_GEE",0.209123134357688,0.031464145589229,0.1474534090028,0.270792859712577,3.00358899403574e-11,TRUE,0.400000000001455,24602,"","","VS_SH_A","VS","SH",0.2,903,21260903,0.00912313435768844,6.64639482310547,TRUE,TRUE,0.123339450709778,0.00912313435768844,8.32315805084353e-05
"M9_single_process_IIW_GEE",0.182212961850748,0.0283930011238005,0.126562679648099,0.237863244053397,1.38502260685081e-10,TRUE,0.549999999999272,24602,"","","VS_SH_A","VS","SH",0.2,903,21260903,0.0177870381492521,6.41753089278075,TRUE,TRUE,0.111300564405298,-0.0177870381492521,0.000316378726122948
